ID;Competence;nbEmp
12726;B.2.;5
12727;A.1.;2
12728;B.2.;5
12729;A.1.;2
12730;B.2.;5
12731;A.1.;2
12732;B.2.;5
12733;A.1.;2
12734;B.2.;5
12735;A.1.;2
12736;B.2.;5
12737;A.1.;2
12738;B.2.;5
12739;A.1.;2
12740;B.2.;5
12741;A.1.;2
12742;B.2.;5
12743;A.1.;2
12744;B.2.;5
12745;A.1.;2
12746;B.2.;5
12747;A.1.;2
12748;B.2.;5
12749;A.1.;2
12750;B.2.;5
12751;A.1.;2
12752;B.2.;5
12753;A.1.;2
12754;B.2.;5
12755;A.1.;2
12756;B.2.;5
12757;A.1.;2
12758;B.2.;5
12759;A.1.;2
12760;B.2.;5
12761;A.1.;2
12762;B.2.;5
12763;A.1.;2
12764;B.2.;5
12765;A.1.;2
12766;B.2.;5
12767;A.1.;2
12768;B.2.;5
12769;A.1.;2
12770;B.2.;5
12771;A.1.;2
12772;B.2.;5
12773;A.1.;2
12774;B.2.;5
12775;A.1.;2
12776;B.2.;5
12777;A.1.;2
12778;B.2.;5
12779;A.1.;2
12780;B.2.;5
12781;A.1.;2
12782;B.2.;5
12783;A.1.;2
12784;B.2.;5
12785;A.1.;2
12786;B.2.;5
12787;A.1.;2
12788;B.2.;5
12789;A.1.;2
12790;B.2.;5
12791;A.1.;2
12792;B.2.;5
12793;A.1.;2
12794;B.2.;5
12795;A.1.;2
12796;B.2.;5
12797;A.1.;2
12798;B.2.;5
12799;A.1.;2
12800;B.2.;5
12801;A.1.;2
12802;B.2.;5
12803;A.1.;2
12804;B.2.;5
12805;A.1.;2
12806;B.2.;5
12807;A.1.;2
12808;B.2.;5
12809;A.1.;2
12810;B.2.;5
12811;A.1.;2
12812;B.2.;5
12813;A.1.;2
12814;B.2.;5
12815;A.1.;2
12816;B.2.;5
12817;A.1.;2
12818;B.2.;5
12819;A.1.;2
12820;B.2.;5
12821;A.1.;2
12822;B.2.;5
12823;A.1.;2
12824;B.2.;5
12825;A.1.;2
12826;B.2.;5
12827;A.1.;2
12828;B.2.;5
12829;A.1.;2
12830;B.2.;5
12831;A.1.;2
12832;B.2.;5
12833;A.1.;2
12834;B.2.;5
12835;A.1.;2
12836;B.2.;5
12837;A.1.;2
12838;B.2.;5
12839;A.1.;2
12840;B.2.;5
12841;A.1.;2
12842;B.2.;5
12843;A.1.;2
12844;B.2.;5
12845;A.1.;2
12846;B.2.;5
12847;A.1.;2
12848;B.2.;5
12849;A.1.;2
12850;B.2.;5
12851;A.1.;2
12852;B.2.;5
12853;A.1.;2
12854;B.2.;5
12855;A.1.;2
12856;B.2.;5
12857;A.1.;2
12858;B.2.;5
12859;A.1.;2
12860;B.2.;5
12861;A.1.;2
12862;B.2.;5
12863;A.1.;2
12864;B.2.;5
12865;A.1.;2
12866;B.2.;5
12867;A.1.;2
12868;B.2.;5
12869;A.1.;2
12870;B.2.;5
12871;A.1.;2
12872;B.2.;5
12873;A.1.;2
12874;B.2.;5
12875;A.1.;2
12876;B.2.;5
12877;A.1.;2
12878;B.2.;5
12879;A.1.;2
12880;B.2.;5
12881;A.1.;2
12882;B.2.;5
12883;A.1.;2
12884;B.2.;5
12885;A.1.;2
12886;B.2.;5
12887;A.1.;2
12888;B.2.;5
12889;A.1.;2
12890;B.2.;5
12891;A.1.;2
12892;B.2.;5
12893;A.1.;2
12894;B.2.;5
12895;A.1.;2
12896;B.2.;5
12897;A.1.;2
12898;B.2.;5
12899;A.1.;2
12900;B.2.;5
12901;A.1.;2
12902;B.2.;5
12903;A.1.;2
12904;B.2.;5
12905;A.1.;2
12906;B.2.;5
12907;A.1.;2
12908;B.2.;5
12909;A.1.;2
12910;B.2.;5
12911;A.1.;2
12912;B.2.;5
12913;A.1.;2
12914;B.2.;5
12915;A.1.;2
12916;B.2.;5
12917;A.1.;2
12918;B.2.;5
12919;A.1.;2
12920;B.2.;5
12921;A.1.;2
12922;B.2.;5
12923;A.1.;2
12924;B.2.;5
12925;A.1.;2
12926;B.2.;5
12927;A.1.;2
12928;B.2.;5
12929;A.1.;2
12930;B.2.;5
12931;A.1.;2
12932;B.2.;5
12933;A.1.;2
12934;B.2.;5
12935;A.1.;2
12936;B.2.;5
12937;A.1.;2
12938;B.2.;5
12939;A.1.;2
12940;B.2.;5
12941;A.1.;2
12942;B.2.;5
12943;A.1.;2
12944;B.2.;5
12945;A.1.;2
12946;B.2.;5
12947;A.1.;2
12948;B.2.;5
12949;A.1.;2
12950;B.2.;5
12951;A.1.;2
12952;B.2.;5
12953;A.1.;2
12954;B.2.;5
12955;A.1.;2
12956;B.2.;5
12957;A.1.;2
12958;B.2.;5
12959;A.1.;2
12960;B.2.;5
12961;A.1.;2
12962;B.2.;5
12963;A.1.;2
12964;B.2.;5
12965;A.1.;2
12966;B.2.;5
12967;A.1.;2
12968;B.2.;5
12969;A.1.;2
12970;B.2.;5
12971;A.1.;2
12972;B.2.;5
12973;A.1.;2
12974;B.2.;5
12975;A.1.;2
12976;B.2.;5
12977;A.1.;2
12978;B.2.;5
12979;A.1.;2
12980;B.2.;5
12981;A.1.;2
12982;B.2.;5
12983;A.1.;2
12984;B.2.;5
12985;A.1.;2
12986;B.2.;5
12987;A.1.;2
12988;B.2.;5
12989;A.1.;2
12990;B.2.;5
12991;A.1.;2
12992;B.2.;5
12993;A.1.;2
12994;B.2.;5
12995;A.1.;2
12996;B.2.;5
12997;A.1.;2
12998;B.2.;5
12999;A.1.;2
13000;B.2.;5
13001;A.1.;2
13002;B.2.;5
13003;A.1.;2
13004;B.2.;5
13005;A.1.;2
13006;B.2.;5
13007;A.1.;2
13008;B.2.;5
13009;A.1.;2
13010;B.2.;5
13011;A.1.;2
13012;B.2.;5
13013;A.1.;2
13014;B.2.;5
13015;A.1.;2
13016;B.2.;5
13017;A.1.;2
13018;B.2.;5
13019;A.1.;2
13020;B.2.;5
13021;A.1.;2
13022;B.2.;5
13023;A.1.;2
13024;B.2.;5
13025;A.1.;2
13026;B.2.;5
13027;A.1.;2
13028;B.2.;5
13029;A.1.;2
13030;B.2.;5
13031;A.1.;2
13032;B.2.;5
13033;A.1.;2
13034;B.2.;5
13035;A.1.;2
13036;B.2.;5
13037;A.1.;2
13038;B.2.;5
13039;A.1.;2
13040;B.2.;5
13041;A.1.;2
13042;B.2.;5
13043;A.1.;2
13044;B.2.;5
13045;A.1.;2
13046;B.2.;5
13047;A.1.;2
13048;B.2.;5
13049;A.1.;2
13050;B.2.;5
13051;A.1.;2
13052;B.2.;5
13053;A.1.;2
13054;B.2.;5
13055;A.1.;2
13056;B.2.;5
13057;A.1.;2
13058;B.2.;5
13059;A.1.;2
13060;B.2.;5
13061;A.1.;2
13062;B.2.;5
13063;A.1.;2
13064;B.2.;5
13065;A.1.;2
13066;B.2.;5
13067;A.1.;2
13068;B.2.;5
13069;A.1.;2
13070;B.2.;5
13071;A.1.;2
13072;B.2.;5
13073;A.1.;2
13074;B.2.;5
13075;A.1.;2
13076;B.2.;5
13077;A.1.;2
13078;B.2.;5
13079;A.1.;2
13080;B.2.;5
13081;A.1.;2
13082;B.2.;5
13083;A.1.;2
13084;B.2.;5
13085;A.1.;2
13086;B.2.;5
13087;A.1.;2
13088;B.2.;5
13089;A.1.;2
13090;B.2.;5
13091;A.1.;2
13092;B.2.;5
13093;A.1.;2
13094;B.2.;5
13095;A.1.;2
13096;B.2.;5
13097;A.1.;2
13098;B.2.;5
13099;A.1.;2
13100;B.2.;5
13101;A.1.;2
13102;B.2.;5
13103;A.1.;2
13104;B.2.;5
13105;A.1.;2
13106;B.2.;5
13107;A.1.;2
13108;B.2.;5
13109;A.1.;2
13110;B.2.;5
13111;A.1.;2
13112;B.2.;5
13113;A.1.;2
13114;B.2.;5
13115;A.1.;2
13116;B.2.;5
13117;A.1.;2
13118;B.2.;5
13119;A.1.;2
13120;B.2.;5
13121;A.1.;2
13122;B.2.;5
13123;A.1.;2
13124;B.2.;5
13125;A.1.;2
13126;B.2.;5
13127;A.1.;2
13128;B.2.;5
13129;A.1.;2
13130;B.2.;5
13131;A.1.;2
13132;B.2.;5
13133;A.1.;2
13134;B.2.;5
13135;A.1.;2
13136;B.2.;5
13137;A.1.;2
13138;B.2.;5
13139;A.1.;2
13140;B.2.;5
13141;A.1.;2
13142;B.2.;5
13143;A.1.;2
13144;B.2.;5
13145;A.1.;2
13146;B.2.;5
13147;A.1.;2
13148;B.2.;5
13149;A.1.;2
13150;B.2.;5
13151;A.1.;2
13152;B.2.;5
13153;A.1.;2
13154;B.2.;5
13155;A.1.;2
13156;B.2.;5
13157;A.1.;2
13158;B.2.;5
13159;A.1.;2
13160;B.2.;5
13161;A.1.;2
13162;B.2.;5
13163;A.1.;2
13164;B.2.;5
13165;A.1.;2
13166;B.2.;5
13167;A.1.;2
13168;B.2.;5
13169;A.1.;2
13170;B.2.;5
13171;A.1.;2
13172;B.2.;5
13173;A.1.;2
13174;B.2.;5
13175;A.1.;2
13176;B.2.;5
13177;A.1.;2
13178;B.2.;5
13179;A.1.;2
13180;B.2.;5
13181;A.1.;2
13182;B.2.;5
13183;A.1.;2
13184;B.2.;5
13185;A.1.;2
13186;B.2.;5
13187;A.1.;2
13188;B.2.;5
13189;A.1.;2
13190;B.2.;5
13191;A.1.;2
13192;B.2.;5
13193;A.1.;2
13194;B.2.;5
13195;A.1.;2
13196;B.2.;5
13197;A.1.;2
13198;B.2.;5
13199;A.1.;2
13200;B.2.;5
13201;A.1.;2
13202;B.2.;5
13203;A.1.;2
13204;B.2.;5
13205;A.1.;2
13206;B.2.;5
13207;A.1.;2
13208;B.2.;5
13209;A.1.;2
13210;B.2.;5
13211;A.1.;2
13212;B.2.;5
13213;A.1.;2
13214;B.2.;5
13215;A.1.;2
13216;B.2.;5
13217;A.1.;2
13218;B.2.;5
13219;A.1.;2
13220;B.2.;5
13221;A.1.;2
13222;B.2.;5
13223;A.1.;2
13224;B.2.;5
13225;A.1.;2
13226;B.2.;5
13227;A.1.;2
13228;B.2.;5
13229;A.1.;2
13230;B.2.;5
13231;A.1.;2
13232;B.2.;5
13233;A.1.;2
13234;B.2.;5
13235;A.1.;2
13236;B.2.;5
13237;A.1.;2
13238;B.2.;5
13239;A.1.;2
13240;B.2.;5
13241;A.1.;2
13242;B.2.;5
13243;A.1.;2
13244;B.2.;5
13245;A.1.;2
13246;B.2.;5
13247;A.1.;2
13248;B.2.;5
13249;A.1.;2
13250;B.2.;5
13251;A.1.;2
13252;B.2.;5
13253;A.1.;2
13254;B.2.;5
13255;A.1.;2
13256;B.2.;5
13257;A.1.;2
13258;B.2.;5
13259;A.1.;2
13260;B.2.;5
13261;A.1.;2
13262;B.2.;5
13263;A.1.;2
13264;B.2.;5
13265;A.1.;2
13266;B.2.;5
13267;A.1.;2
13268;B.2.;5
13269;A.1.;2
13270;B.2.;5
13271;A.1.;2
13272;B.2.;5
13273;A.1.;2
13274;B.2.;5
13275;A.1.;2
13276;B.2.;5
13277;A.1.;2
13278;B.2.;5
13279;A.1.;2
13280;B.2.;5
13281;A.1.;2
13282;B.2.;5
13283;A.1.;2
13284;B.2.;5
13285;A.1.;2
13286;B.2.;5
13287;A.1.;2
13288;B.2.;5
13289;A.1.;2
13290;B.2.;5
13291;A.1.;2
13292;B.2.;5
13293;A.1.;2
13294;B.2.;5
13295;A.1.;2
13296;B.2.;5
13297;A.1.;2
13298;B.2.;5
13299;A.1.;2
13300;B.2.;5
13301;A.1.;2
13302;B.2.;5
13303;A.1.;2
13304;B.2.;5
13305;A.1.;2
13306;B.2.;5
13307;A.1.;2
13308;B.2.;5
13309;A.1.;2
13310;B.2.;5
13311;A.1.;2
13312;B.2.;5
13313;A.1.;2
13314;B.2.;5
13315;A.1.;2
13316;B.2.;5
13317;A.1.;2
13318;B.2.;5
13319;A.1.;2
13320;B.2.;5
13321;A.1.;2
13322;B.2.;5
13323;A.1.;2
13324;B.2.;5
13325;A.1.;2
13326;B.2.;5
13327;A.1.;2
13328;B.2.;5
13329;A.1.;2
13330;B.2.;5
13331;A.1.;2
13332;B.2.;5
13333;A.1.;2
13334;B.2.;5
13335;A.1.;2
13336;B.2.;5
13337;A.1.;2
13338;B.2.;5
13339;A.1.;2
13340;B.2.;5
13341;A.1.;2
13342;B.2.;5
13343;A.1.;2
13344;B.2.;5
13345;A.1.;2
13346;B.2.;5
13347;A.1.;2
13348;B.2.;5
13349;A.1.;2
13350;B.2.;5
13351;A.1.;2
13352;B.2.;5
13353;A.1.;2
13354;B.2.;5
13355;A.1.;2
13356;B.2.;5
13357;A.1.;2
13358;B.2.;5
13359;A.1.;2
13360;B.2.;5
13361;A.1.;2
13362;B.2.;5
13363;A.1.;2
13364;B.2.;5
13365;A.1.;2
13366;B.2.;5
13367;A.1.;2
13368;B.2.;5
13369;A.1.;2
13370;B.2.;5
13371;A.1.;2
13372;B.2.;5
13373;A.1.;2
13374;B.2.;5
13375;A.1.;2
13376;B.2.;5
13377;A.1.;2
13378;B.2.;5
13379;A.1.;2
13380;B.2.;5
13381;A.1.;2
13382;B.2.;5
13383;A.1.;2
13384;B.2.;5
13385;A.1.;2
13386;B.2.;5
13387;A.1.;2
13388;B.2.;5
13389;A.1.;2
13390;B.2.;5
13391;A.1.;2
13392;B.2.;5
13393;A.1.;2
13394;B.2.;5
13395;A.1.;2
13396;B.2.;5
13397;A.1.;2
13398;B.2.;5
13399;A.1.;2
13400;B.2.;5
13401;A.1.;2
13402;B.2.;5
13403;A.1.;2
13404;B.2.;5
13405;A.1.;2
13406;B.2.;5
13407;A.1.;2
13408;B.2.;5
13409;A.1.;2
13410;B.2.;5
13411;A.1.;2
13412;B.2.;5
13413;A.1.;2
13414;B.2.;5
13415;A.1.;2
13416;B.2.;5
13417;A.1.;2
13418;B.2.;5
13419;A.1.;2
13420;B.2.;5
13421;A.1.;2
13422;B.2.;5
13423;A.1.;2
13424;B.2.;5
13425;A.1.;2
13426;B.2.;5
13427;A.1.;2
13428;B.2.;5
13429;A.1.;2
13430;B.2.;5
13431;A.1.;2
13432;B.2.;5
13433;A.1.;2
13434;B.2.;5
13435;A.1.;2
13436;B.2.;5
13437;A.1.;2
13438;B.2.;5
13439;A.1.;2
13440;B.2.;5
13441;A.1.;2
13442;B.2.;5
13443;A.1.;2
13444;B.2.;5
13445;A.1.;2
13446;B.2.;5
13447;A.1.;2
13448;B.2.;5
13449;A.1.;2
13450;B.2.;5
13451;A.1.;2
13452;B.2.;5
13453;A.1.;2
13454;B.2.;5
13455;A.1.;2
13456;B.2.;5
13457;A.1.;2
13458;B.2.;5
13459;A.1.;2
13460;B.2.;5
13461;A.1.;2
13462;B.2.;5
13463;A.1.;2
13464;B.2.;5
13465;A.1.;2
13466;B.2.;5
13467;A.1.;2
13468;B.2.;5
13469;A.1.;2
13470;B.2.;5
13471;A.1.;2
13472;B.2.;5
13473;A.1.;2
13474;B.2.;5
13475;A.1.;2
13476;B.2.;5
13477;A.1.;2
13478;B.2.;5
13479;A.1.;2
13480;B.2.;5
13481;A.1.;2
13482;B.2.;5
13483;A.1.;2
13484;B.2.;5
13485;A.1.;2
13486;B.2.;5
13487;A.1.;2
13488;B.2.;5
13489;A.1.;2
13490;B.2.;5
13491;A.1.;2
13492;B.2.;5
13493;A.1.;2
13494;B.2.;5
13495;A.1.;2
13496;B.2.;5
13497;A.1.;2
13498;B.2.;5
13499;A.1.;2
13500;B.2.;5
13501;A.1.;2
13502;B.2.;5
13503;A.1.;2
13504;B.2.;5
13505;A.1.;2
13506;B.2.;5
13507;A.1.;2
13508;B.2.;5
13509;A.1.;2
13510;B.2.;5
13511;A.1.;2
13512;B.2.;5
13513;A.1.;2
13514;B.2.;5
13515;A.1.;2
13516;B.2.;5
13517;A.1.;2
13518;B.2.;5
13519;A.1.;2
13520;B.2.;5
13521;A.1.;2
13522;B.2.;5
13523;A.1.;2
13524;B.2.;5
13525;A.1.;2
13526;B.2.;5
13527;A.1.;2
13528;B.2.;5
13529;A.1.;2
13530;B.2.;5
13531;A.1.;2
13532;B.2.;5
13533;A.1.;2
13534;B.2.;5
13535;A.1.;2
13536;B.2.;5
13537;A.1.;2
13538;B.2.;5
13539;A.1.;2
13540;B.2.;5
13541;A.1.;2
13542;B.2.;5
13543;A.1.;2
13544;B.2.;5
13545;A.1.;2
13546;B.2.;5
13547;A.1.;2
13548;B.2.;5
13549;A.1.;2
13550;B.2.;5
13551;A.1.;2
13552;B.2.;5
13553;A.1.;2
13554;B.2.;5
13555;A.1.;2
13556;B.2.;5
13557;A.1.;2
13558;B.2.;5
13559;A.1.;2
13560;B.2.;5
13561;A.1.;2
13562;B.2.;5
13563;A.1.;2
13564;B.2.;5
13565;A.1.;2
13566;B.2.;5
13567;A.1.;2
13568;B.2.;5
13569;A.1.;2
13570;B.2.;5
13571;A.1.;2
13572;B.2.;5
13573;A.1.;2
13574;B.2.;5
13575;A.1.;2
13576;B.2.;5
13577;A.1.;2
13578;B.2.;5
13579;A.1.;2
13580;B.2.;5
13581;A.1.;2
13582;B.2.;5
13583;A.1.;2
13584;B.2.;5
13585;A.1.;2
13586;B.2.;5
13587;A.1.;2
13588;B.2.;5
13589;A.1.;2
13590;B.2.;5
13591;A.1.;2
13592;B.2.;5
13593;A.1.;2
13594;B.2.;5
13595;A.1.;2
13596;B.2.;5
13597;A.1.;2
13598;B.2.;5
13599;A.1.;2
13600;B.2.;5
13601;A.1.;2
13602;B.2.;5
13603;A.1.;2
13604;B.2.;5
13605;A.1.;2
13606;B.2.;5
13607;A.1.;2
13608;B.2.;5
13609;A.1.;2
13610;B.2.;5
13611;A.1.;2
13612;B.2.;5
13613;A.1.;2
13614;B.2.;5
13615;A.1.;2
13616;B.2.;5
13617;A.1.;2
13618;B.2.;5
13619;A.1.;2
13620;B.2.;5
13621;A.1.;2
13622;B.2.;5
13623;A.1.;2
13624;B.2.;5
13625;A.1.;2
13626;B.2.;5
13627;A.1.;2
13628;B.2.;5
13629;A.1.;2
13630;B.2.;5
13631;A.1.;2
13632;B.2.;5
13633;A.1.;2
13634;B.2.;5
13635;A.1.;2
13636;B.2.;5
13637;A.1.;2
13638;B.2.;5
13639;A.1.;2
13640;B.2.;5
13641;A.1.;2
13642;B.2.;5
13643;A.1.;2
13644;B.2.;5
13645;A.1.;2
13646;B.2.;5
13647;A.1.;2
13648;B.2.;5
13649;A.1.;2
13650;B.2.;5
13651;A.1.;2
13652;B.2.;5
13653;A.1.;2
13654;B.2.;5
13655;A.1.;2
13656;B.2.;5
13657;A.1.;2
13658;B.2.;5
13659;A.1.;2
13660;B.2.;5
13661;A.1.;2
13662;B.2.;5
13663;A.1.;2
13664;B.2.;5
13665;A.1.;2
13666;B.2.;5
13667;A.1.;2
13668;B.2.;5
13669;A.1.;2
13670;B.2.;5
13671;A.1.;2
13672;B.2.;5
13673;A.1.;2
13674;B.2.;5
13675;A.1.;2
13676;B.2.;5
13677;A.1.;2
13678;B.2.;5
13679;A.1.;2
13680;B.2.;5
13681;A.1.;2
13682;B.2.;5
13683;A.1.;2
13684;B.2.;5
13685;A.1.;2
13686;B.2.;5
13687;A.1.;2
13688;B.2.;5
13689;A.1.;2
13690;B.2.;5
13691;A.1.;2
13692;B.2.;5
13693;A.1.;2
13694;B.2.;5
13695;A.1.;2
13696;B.2.;5
13697;A.1.;2
13698;B.2.;5
13699;A.1.;2
13700;B.2.;5
13701;A.1.;2
13702;B.2.;5
13703;A.1.;2
13704;B.2.;5
13705;A.1.;2
13706;B.2.;5
13707;A.1.;2
13708;B.2.;5
13709;A.1.;2
13710;B.2.;5
13711;A.1.;2
13712;B.2.;5
13713;A.1.;2
13714;B.2.;5
13715;A.1.;2
13716;B.2.;5
13717;A.1.;2
13718;B.2.;5
13719;A.1.;2
13720;B.2.;5
13721;A.1.;2
13722;B.2.;5
13723;A.1.;2
13724;B.2.;5
13725;A.1.;2
13726;B.2.;5
13727;A.1.;2
13728;B.2.;5
13729;A.1.;2
13730;B.2.;5
13731;A.1.;2
13732;B.2.;5
13733;A.1.;2
13734;B.2.;5
13735;A.1.;2
13736;B.2.;5
13737;A.1.;2
13738;B.2.;5
13739;A.1.;2
13740;B.2.;5
13741;A.1.;2
13742;B.2.;5
13743;A.1.;2
13744;B.2.;5
13745;A.1.;2
13746;B.2.;5
13747;A.1.;2
13748;B.2.;5
13749;A.1.;2
13750;B.2.;5
13751;A.1.;2
13752;B.2.;5
13753;A.1.;2
13754;B.2.;5
13755;A.1.;2
13756;B.2.;5
13757;A.1.;2
13758;B.2.;5
13759;A.1.;2
13760;B.2.;5
13761;A.1.;2
13762;B.2.;5
13763;A.1.;2
13764;B.2.;5
13765;A.1.;2
13766;B.2.;5
13767;A.1.;2
13768;B.2.;5
13769;A.1.;2
13770;B.2.;5
13771;A.1.;2
13772;B.2.;5
13773;A.1.;2
13774;B.2.;5
13775;A.1.;2
13776;B.2.;5
13777;A.1.;2
13778;B.2.;5
13779;A.1.;2
13780;B.2.;5
13781;A.1.;2
13782;B.2.;5
13783;A.1.;2
13784;B.2.;5
13785;A.1.;2
13786;B.2.;5
13787;A.1.;2
13788;B.2.;5
13789;A.1.;2
13790;B.2.;5
13791;A.1.;2
13792;B.2.;5
13793;A.1.;2
13794;B.2.;5
13795;A.1.;2
13796;B.2.;5
13797;A.1.;2
13798;B.2.;5
13799;A.1.;2
13800;B.2.;5
13801;A.1.;2
13802;B.2.;5
13803;A.1.;2
13804;B.2.;5
13805;A.1.;2
13806;B.2.;5
13807;A.1.;2
13808;B.2.;5
13809;A.1.;2
13810;B.2.;5
13811;A.1.;2
13812;B.2.;5
13813;A.1.;2
13814;B.2.;5
13815;A.1.;2
13816;B.2.;5
13817;A.1.;2
13818;B.2.;5
13819;A.1.;2
13820;B.2.;5
13821;A.1.;2
13822;B.2.;5
13823;A.1.;2
13824;B.2.;5
13825;A.1.;2
13826;B.2.;5
13827;A.1.;2
13828;B.2.;5
13829;A.1.;2
13830;B.2.;5
13831;A.1.;2
13832;B.2.;5
13833;A.1.;2
13834;B.2.;5
13835;A.1.;2
13836;B.2.;5
13837;A.1.;2
13838;B.2.;5
13839;A.1.;2
13840;B.2.;5
13841;A.1.;2
13842;B.2.;5
13843;A.1.;2
13844;B.2.;5
13845;A.1.;2
13846;B.2.;5
13847;A.1.;2
13848;B.2.;5
13849;A.1.;2
13850;B.2.;5
13851;A.1.;2
13852;B.2.;5
13853;A.1.;2
13854;B.2.;5
13855;A.1.;2
13856;B.2.;5
13857;A.1.;2
13858;B.2.;5
13859;A.1.;2
13860;B.2.;5
13861;A.1.;2
13862;B.2.;5
13863;A.1.;2
13864;B.2.;5
13865;A.1.;2
13866;B.2.;5
13867;A.1.;2
13868;B.2.;5
13869;A.1.;2
13870;B.2.;5
13871;A.1.;2
13872;B.2.;5
13873;A.1.;2
13874;B.2.;5
13875;A.1.;2
13876;B.2.;5
13877;A.1.;2
13878;B.2.;5
13879;A.1.;2
13880;B.2.;5
13881;A.1.;2
13882;B.2.;5
13883;A.1.;2
13884;B.2.;5
13885;A.1.;2
13886;B.2.;5
13887;A.1.;2
13888;B.2.;5
13889;A.1.;2
13890;B.2.;5
13891;A.1.;2
13892;B.2.;5
13893;A.1.;2
13894;B.2.;5
13895;A.1.;2
13896;B.2.;5
13897;A.1.;2
13898;B.2.;5
13899;A.1.;2
13900;B.2.;5
13901;A.1.;2
13902;B.2.;5
13903;A.1.;2
13904;B.2.;5
13905;A.1.;2
13906;B.2.;5
13907;A.1.;2
13908;B.2.;5
13909;A.1.;2
13910;B.2.;5
13911;A.1.;2
13912;B.2.;5
13913;A.1.;2
13914;B.2.;5
13915;A.1.;2
13916;B.2.;5
13917;A.1.;2
13918;B.2.;5
13919;A.1.;2
13920;B.2.;5
13921;A.1.;2
13922;B.2.;5
13923;A.1.;2
13924;B.2.;5
13925;A.1.;2
13926;B.2.;5
13927;A.1.;2
13928;B.2.;5
13929;A.1.;2
13930;B.2.;5
13931;A.1.;2
13932;B.2.;5
13933;A.1.;2
13934;B.2.;5
13935;A.1.;2
13936;B.2.;5
13937;A.1.;2
13938;B.2.;5
13939;A.1.;2
13940;B.2.;5
13941;A.1.;2
13942;B.2.;5
13943;A.1.;2
13944;B.2.;5
13945;A.1.;2
13946;B.2.;5
13947;A.1.;2
13948;B.2.;5
13949;A.1.;2
13950;B.2.;5
13951;A.1.;2
13952;B.2.;5
13953;A.1.;2
13954;B.2.;5
13955;A.1.;2
13956;B.2.;5
13957;A.1.;2
13958;B.2.;5
13959;A.1.;2
13960;B.2.;5
13961;A.1.;2
13962;B.2.;5
13963;A.1.;2
13964;B.2.;5
13965;A.1.;2
13966;B.2.;5
13967;A.1.;2
13968;B.2.;5
13969;A.1.;2
13970;B.2.;5
13971;A.1.;2
13972;B.2.;5
13973;A.1.;2
13974;B.2.;5
13975;A.1.;2
13976;B.2.;5
13977;A.1.;2
13978;B.2.;5
13979;A.1.;2
13980;B.2.;5
13981;A.1.;2
13982;B.2.;5
13983;A.1.;2
13984;B.2.;5
13985;A.1.;2
13986;B.2.;5
13987;A.1.;2
13988;B.2.;5
13989;A.1.;2
13990;B.2.;5
13991;A.1.;2
13992;B.2.;5
13993;A.1.;2
13994;B.2.;5
13995;A.1.;2
13996;B.2.;5
13997;A.1.;2
13998;B.2.;5
13999;A.1.;2
14000;B.2.;5
14001;A.1.;2
14002;B.2.;5
14003;A.1.;2
14004;B.2.;5
14005;A.1.;2
14006;B.2.;5
14007;A.1.;2
14008;B.2.;5
14009;A.1.;2
14010;B.2.;5
14011;A.1.;2
14012;B.2.;5
14013;A.1.;2
14014;B.2.;5
14015;A.1.;2
14016;B.2.;5
14017;A.1.;2
14018;B.2.;5
14019;A.1.;2
14020;B.2.;5
14021;A.1.;2
14022;B.2.;5
14023;A.1.;2
14024;B.2.;5
14025;A.1.;2
14026;B.2.;5
14027;A.1.;2
14028;B.2.;5
14029;A.1.;2
14030;B.2.;5
14031;A.1.;2
14032;B.2.;5
14033;A.1.;2
14034;B.2.;5
14035;A.1.;2
14036;B.2.;5
14037;A.1.;2
14038;B.2.;5
14039;A.1.;2
14040;B.2.;5
14041;A.1.;2
14042;B.2.;5
14043;A.1.;2
14044;B.2.;5
14045;A.1.;2
14046;B.2.;5
14047;A.1.;2
14048;B.2.;5
14049;A.1.;2
14050;B.2.;5
14051;A.1.;2
14052;B.2.;5
14053;A.1.;2
14054;B.2.;5
14055;A.1.;2
14056;B.2.;5
14057;A.1.;2
14058;B.2.;5
14059;A.1.;2
14060;B.2.;5
14061;A.1.;2
14062;B.2.;5
14063;A.1.;2
14064;B.2.;5
14065;A.1.;2
14066;B.2.;5
14067;A.1.;2
14068;B.2.;5
14069;A.1.;2
14070;B.2.;5
14071;A.1.;2
14072;B.2.;5
14073;A.1.;2
14074;B.2.;5
14075;A.1.;2
14076;B.2.;5
14077;A.1.;2
14078;B.2.;5
14079;A.1.;2
14080;B.2.;5
14081;A.1.;2
14082;B.2.;5
14083;A.1.;2
14084;B.2.;5
14085;A.1.;2
14086;B.2.;5
14087;A.1.;2
14088;B.2.;5
14089;A.1.;2
14090;B.2.;5
14091;A.1.;2
14092;B.2.;5
14093;A.1.;2
14094;B.2.;5
14095;A.1.;2
14096;B.2.;5
14097;A.1.;2
14098;B.2.;5
14099;A.1.;2
14100;B.2.;5
14101;A.1.;2
14102;B.2.;5
14103;A.1.;2
14104;B.2.;5
14105;A.1.;2
14106;B.2.;5
14107;A.1.;2
14108;B.2.;5
14109;A.1.;2
14110;B.2.;5
14111;A.1.;2
14112;B.2.;5
14113;A.1.;2
14114;B.2.;5
14115;A.1.;2
14116;B.2.;5
14117;A.1.;2
14118;B.2.;5
14119;A.1.;2
14120;B.2.;5
14121;A.1.;2
14122;B.2.;5
14123;A.1.;2
